0 0 12
1 0 3
2 0 6
3 0 6
4 0 11
5 4.56746 13
6 0 12
7 0 6
8 0 4
9 0 17
10 0 6
11 0 9
12 0 12
13 0 7
14 0 7
15 0 8
16 0 8
17 0 7
18 3.03138 7
19 0 9
20 5.06558 4
21 5.38818 6
22 5.33561 12
23 0 9
24 4.93321 7
25 0 8
26 5.47964 5
27 5.05073 9
28 0 12
29 4.95187 14
30 0 5
31 0 8
32 0 2
33 0 8
34 0 7
35 0 5
36 0 7
37 0 10
38 0 11
39 0 9
40 0 15
41 0 11
42 0 10
43 0 6
44 0 10
45 0 11
46 0 5
47 0 11
48 4.4096 9
49 0 7
50 0 11
51 4.61981 9
52 5.62397 5
53 0 5
54 0 7
55 0 9
56 5.43876 10
57 5.58314 10
58 0 11
59 5.55597 3
60 4.08223 9
61 0 10
62 0 10
63 0 9
64 0 11
65 0 8
66 0 7
67 0 12
68 0 9
69 0 11
70 0 7
71 4.42084 10
72 0 6
73 0 14
74 0 8
75 0 11
76 0 11
77 0 12
78 0 9
79 0 10
80 0 11
81 3.87319 7
82 0 7
83 0 6
84 0 9
85 0 13
86 4.76397 8
87 0 10
88 0 10
89 0 11
90 0 12
91 0 11
92 0 9
93 0 13
94 0 12
95 0 6
96 0 10
97 0 11
98 0 4
99 0 6
100 0 11
101 3.89389 12
102 0 7
103 0 9
104 4.70665 8
105 0 9
106 0 11
107 0 15
108 0 4
109 0 8
110 0 8
111 0 11
112 0 10
113 3.08011 4
114 4.13615 10
115 0 7
116 0 7
117 0 8
118 4.802 11
119 0 12
120 4.89816 15
121 4.76759 9
122 0 10
123 0 8
124 0 7
125 0 9
126 0 7
127 0 2
128 0 14
129 0 10
130 0 9
131 4.92139 8
132 0 5
133 2.07999 8
134 4.65339 5
135 0 8
136 4.16982 10
137 0 10
138 3.72415 10
139 0 9
140 3.86301 7
141 0 6
142 3.30934 12
143 0 7
144 5.43901 6
145 3.95601 7
146 0 10
147 0 10
148 0 10
149 0 2
150 0 8
151 0 9
152 4.2505 12
153 5.16693 11
154 0 9
155 3.7137 11
156 3.53386 14
157 5.14644 14
158 0 10
159 0 4
160 0 6
161 0 9
162 4.67773 13
163 4.76501 7
164 0 10
165 4.53386 8
166 0 9
167 4.9042 6
168 0 9
169 4.93765 10
170 0 9
171 5.00211 9
172 4.36419 6
173 0 11
174 0 12
175 4.99438 12
176 5.58653 4
177 0 9
178 0 15
179 0 5
180 0 7
181 0 6
182 0 8
183 0 14
184 0 10
185 4.28033 11
186 0 9
187 0 9
188 0 8
189 0 16
190 0 10
191 0 10
192 0 8
193 0 11
194 4.6884 8
195 0 5
196 0 10
197 0 11
198 0 9
199 0 18
200 0 13
201 0 3
202 0 7
