0 0 41
1 0 36
2 0 35
3 0 42
4 0 38
5 1.55726 32
6 0 37
7 0 40
8 0 41
9 0 35
10 0 38
11 0 36
12 0 38
13 0 42
14 0 44
15 0 40
16 0 30
17 0 42
18 1.83807 42
19 0 37
20 3.12049 36
21 2.37682 30
22 2.26258 32
23 0 41
24 3.27446 35
25 0 36
26 3.57414 44
27 2.44222 42
28 0 38
29 1.71558 45
30 0 51
31 0 47
32 0 41
33 0 45
34 0 41
35 0 39
36 0 32
37 0 42
38 0 41
39 0 44
40 0 50
41 0 44
42 0 40
43 0 33
44 0 40
45 0 42
46 0 51
47 0 39
48 1.01192 48
49 0 44
50 0 50
51 2.54275 40
52 2.83699 39
53 0 45
54 0 40
55 0 34
56 3.48639 30
57 1.99799 39
58 0 55
59 2.3483 36
60 2.26871 45
61 0 41
62 0 52
63 0 45
64 0 55
65 0 40
66 0 34
67 0 41
68 0 40
69 0 44
70 0 37
71 2.27618 46
72 0 36
73 0 44
74 0 52
75 0 41
76 0 34
77 0 38
78 0 38
79 0 34
80 0 42
81 2.03778 35
82 0 43
83 0 33
84 0 41
85 0 41
86 1.37479 28
87 0 44
88 0 51
89 0 49
90 0 31
91 0 45
92 0 33
93 0 28
94 0 46
95 0 34
96 0 48
97 0 39
98 0 34
99 0 35
100 0 39
101 2.88444 40
102 0 37
103 0 34
104 2.40587 30
105 0 46
106 0 36
107 0 48
108 0 55
109 0 35
110 0 32
111 0 46
112 0 44
113 2.46472 47
114 2.4734 34
115 0 33
116 0 42
117 0 41
118 3.53643 38
119 0 36
120 2.47325 33
121 2.68906 38
122 0 41
123 0 37
124 0 31
125 0 36
126 0 38
127 0 29
128 0 38
129 0 36
130 0 41
131 1.72071 40
132 0 44
133 2.08642 34
134 0.756904 37
135 0 35
136 2.91855 47
137 0 43
138 2.96761 43
139 0 42
140 3.10773 39
141 0 51
142 3.09407 44
143 0 32
144 2.43538 29
145 2.70029 41
146 0 42
147 0 36
148 0 45
149 0 39
150 0 42
151 0 49
152 1.83748 20
153 2.52577 47
154 0 45
155 3.31734 37
156 2.80784 43
157 1.79543 44
158 0 44
159 0 33
160 0 34
161 0 54
162 0.991406 45
163 3.51196 35
164 0 40
165 2.49412 57
166 0 40
167 2.27144 39
168 0 36
169 1.71707 36
170 0 40
171 0.842645 44
172 3.00438 35
173 0 52
174 0 35
175 2.0554 38
176 2.11771 35
177 0 37
178 0 45
179 0 39
180 0 42
181 0 43
182 0 41
183 0 37
184 0 37
185 2.90892 41
186 0 40
187 0 30
188 0 40
189 0 49
190 0 36
191 0 38
192 0 26
193 0 41
194 3.05345 32
195 0 43
196 0 45
197 0 33
198 0 44
199 0 36
200 0 31
201 0 45
202 0 36
203 0 25
204 0 41
205 0 41
206 2.67903 43
207 0 32
208 0 35
209 2.51163 37
210 0 45
211 0.667934 50
212 0 41
213 2.08526 34
214 0 50
215 0 45
216 0 40
217 2.48303 46
218 2.37699 44
219 0 40
220 1.45715 43
221 0 36
222 0 41
223 0 38
224 0 34
225 0 31
226 0 33
227 3.80948 33
228 0 46
229 0 36
230 0 39
231 0 54
232 0 39
233 0 38
234 0 20
235 3.31423 37
236 0 35
237 0 50
238 0 45
239 2.69155 45
240 0 31
241 0 36
242 0 39
243 0 42
244 0 39
245 2.68293 31
246 0 43
247 3.06692 40
248 0 41
249 0 41
250 0 42
251 0 44
252 0 44
253 2.24556 42
254 0 11
255 0 9
256 0 13
257 0 16
258 0 14
259 5.89005 12
260 0 14
